source_document,source_page,source_citation,measurement_name,body_region,population,country,sex,sample_size,stat_type,percentile,value_cm,value_mm,value_in,data_quality_note
Anthropometric Detailed Data Tables (ANSUR 1988),30,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Sleeve Inseam,upper_arm,US Military Personnel,USA,male,1774,percentile,65,48.55,485.5,19.114,
Anthropometric Detailed Data Tables (ANSUR 1988),30,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Sleeve Inseam,upper_arm,US Military Personnel,USA,male,1774,percentile,70,48.97,489.7,19.28,
Anthropometric Detailed Data Tables (ANSUR 1988),30,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Sleeve Inseam,upper_arm,US Military Personnel,USA,male,1774,percentile,75,49.42,494.2,19.457,
Anthropometric Detailed Data Tables (ANSUR 1988),30,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Sleeve Inseam,upper_arm,US Military Personnel,USA,male,1774,percentile,80,49.94,499.4,19.661,
Anthropometric Detailed Data Tables (ANSUR 1988),30,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Sleeve Inseam,upper_arm,US Military Personnel,USA,male,1774,percentile,85,50.53,505.3,19.894,
Anthropometric Detailed Data Tables (ANSUR 1988),30,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Sleeve Inseam,upper_arm,US Military Personnel,USA,male,1774,percentile,90,51.28,512.8,20.189,
Anthropometric Detailed Data Tables (ANSUR 1988),30,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Sleeve Inseam,upper_arm,US Military Personnel,USA,male,1774,percentile,95,52.4,524.0,20.63,
Anthropometric Detailed Data Tables (ANSUR 1988),30,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Sleeve Inseam,upper_arm,US Military Personnel,USA,male,1774,percentile,97,53.13,531.3,20.917,
Anthropometric Detailed Data Tables (ANSUR 1988),30,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Sleeve Inseam,upper_arm,US Military Personnel,USA,male,1774,percentile,98,53.67,536.7,21.13,
Anthropometric Detailed Data Tables (ANSUR 1988),30,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Sleeve Inseam,upper_arm,US Military Personnel,USA,male,1774,percentile,99,54.33,543.3,21.39,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,mean,,2.07,20.7,0.815,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,std_dev,,0.13,1.3,0.051,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,max,,2.5,25.0,0.984,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,min,,1.7,17.0,0.669,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,1,1.78,17.8,0.701,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,2,1.81,18.1,0.713,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,3,1.84,18.4,0.724,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,5,1.86,18.6,0.732,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,10,1.91,19.1,0.752,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,15,1.93,19.3,0.76,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,20,1.96,19.6,0.772,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,25,1.97,19.7,0.776,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,30,1.99,19.9,0.783,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,35,2.01,20.1,0.791,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,40,2.03,20.3,0.799,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,45,2.04,20.4,0.803,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,50,2.06,20.6,0.811,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,55,2.08,20.8,0.819,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,60,2.09,20.9,0.823,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,65,2.11,21.1,0.831,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,70,2.13,21.3,0.839,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,75,2.15,21.5,0.846,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,80,2.18,21.8,0.858,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,85,2.2,22.0,0.866,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,90,2.24,22.4,0.882,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,95,2.29,22.9,0.902,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,97,2.31,23.1,0.909,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,98,2.33,23.3,0.917,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,female,2208,percentile,99,2.35,23.5,0.925,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,mean,,2.41,24.1,0.949,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,std_dev,,0.14,1.4,0.055,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,max,,2.9,29.0,1.142,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,min,,1.9,19.0,0.748,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,1,2.09,20.9,0.823,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,2,2.13,21.3,0.839,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,3,2.16,21.6,0.85,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,5,2.19,21.9,0.862,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,10,2.24,22.4,0.882,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,15,2.27,22.7,0.894,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,20,2.3,23.0,0.906,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,25,2.32,23.2,0.913,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,30,2.34,23.4,0.921,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,35,2.36,23.6,0.929,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,40,2.38,23.8,0.937,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,45,2.39,23.9,0.941,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,50,2.41,24.1,0.949,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,55,2.43,24.3,0.957,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,60,2.45,24.5,0.965,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,65,2.46,24.6,0.969,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,70,2.48,24.8,0.976,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,75,2.51,25.1,0.988,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,80,2.53,25.3,0.996,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,85,2.56,25.6,1.008,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,90,2.6,26.0,1.024,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,95,2.65,26.5,1.043,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,97,2.68,26.8,1.055,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,98,2.71,27.1,1.067,
Anthropometric Detailed Data Tables (ANSUR 1988),33,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Thumb Breadth,hand,US Military Personnel,USA,male,1774,percentile,99,2.74,27.4,1.079,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,mean,,31.19,311.9,12.28,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,std_dev,,1.67,16.7,0.657,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,max,,37.0,370.0,14.567,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,min,,26.2,262.0,10.315,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,1,27.37,273.7,10.776,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,2,27.83,278.3,10.957,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,3,28.11,281.1,11.067,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,5,28.49,284.9,11.217,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,10,29.07,290.7,11.445,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,15,29.46,294.6,11.598,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,20,29.77,297.7,11.72,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,25,30.04,300.4,11.827,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,30,30.28,302.8,11.921,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,35,30.5,305.0,12.008,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,40,30.72,307.2,12.094,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,45,30.93,309.3,12.177,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,50,31.14,311.4,12.26,
